"","msoa11nm","msoa11cd","dose","ex_deaths","unvax","pop","ex_deathrate"
"1300","Cheam High Street","E02000855","1st",7.49726803746224,2031,7144,104.944961330658
"1301","Cheddar & Axbridge","E02006061","1st",6.5210647187046,1983,8184,79.6806539431158
"1302","Cheddington, Pitstone & Edlesborough","E02003660","1st",4.73184597898979,2227,9034,52.3781932586871
"1303","Cheetham Fold & Gee Cross","E02001258","1st",7.53838892408592,1562,6370,118.34205532317
"1304","Cheetham Hill","E02006913","1st",8.49442840048491,4207,7840,108.347301026593
"1305","Chellaston East","E02002826","1st",3.40408565067234,1502,6034,56.415075417175
"1306","Chellaston West & Shelton Lock","E02002825","1st",6.10849719590932,1682,7228,84.511582677218
"1307","Chellow Heights","E02002212","1st",10.054173509003,3816,6965,144.352814199612
"1308","Chells North","E02004947","1st",4.38798567304608,1570,5636,77.856381707702
"1309","Chells South","E02004950","1st",4.6411908733261,1915,5745,80.7866122424038
"1310","Chelmer Village","E02004492","1st",6.2502484773856,2492,8016,77.9721616440319
"1311","Chelmsley Wood East","E02002088","1st",10.9508919974166,2738,7950,137.747069149894
"1312","Chelmsley Wood West","E02002086","1st",5.0103390637574,1755,4992,100.367369065653
"1313","Chelsea Manor & Royal Hospital","E02000594","1st",24.3879914253829,3452,7150,341.090789166194
"1314","Chelsea Riverside East","E02000595","1st",22.5210872607456,3668,7258,310.293293755105
"1315","Chelsea Riverside West","E02000597","1st",22.3581854738133,3930,7478,298.986165737006
"1316","Chelsfield & Green Street Green","E02000163","1st",7.59674611323739,1943,6966,109.054638432923
"1317","Chelston, Cockington & Livermead","E02006840","1st",9.47366071661976,2672,9699,97.6766750862951
"1318","Chelwood & Nutley","E02004409","1st",7.25215973602035,1315,4953,146.41953838119
"1319","Cheriton & Horn Street","E02005106","1st",7.60699347682252,2384,8195,92.8248136280967
"1320","Cherry Burton, Leconfield & Middleton","E02002696","1st",2.88618200270782,1801,5871,49.1599727935244
"1321","Cherry Hinton","E02003729","1st",9.00281454560353,3292,8806,102.235005060226
"1322","Cherry Willingham & Bardney","E02005502","1st",5.64278787673208,1575,8237,68.5053766751497
"1323","Chertsey","E02006398","1st",10.8221343756068,2431,7484,144.603612715217
"1324","Chesham East","E02003678","1st",3.59312936221531,1491,5089,70.605803934276
"1325","Chesham South","E02003679","1st",5.17670102734233,2188,6051,85.5511655485429
"1326","Chesham West","E02003677","1st",7.5043369162272,2930,8652,86.7352856706796
"1327","Cheshunt Central","E02004852","1st",6.83870031279483,2562,6833,100.08342328106
"1328","Cheshunt Coopers Walk","E02004850","1st",6.50347956204824,2330,6432,101.111311599009
"1329","Cheshunt South","E02004854","1st",5.70205854639599,2695,6684,85.3090746019748
"1330","Cheslyn Hay","E02006177","1st",7.03529711388098,1778,8437,83.3862405343247
"1331","Chessington North","E02000616","1st",4.05082618961219,1583,5241,77.291093104602
"1332","Chessington South & Malden Rushett","E02000617","1st",9.2649391812177,2642,7769,119.255234666208
"1333","Chester-le-Street North","E02004292","1st",4.2681305140965,1497,7116,59.9793495516653
"1334","Chester-le-Street South & East","E02004294","1st",3.16256649545551,1431,7222,43.7907296518348
"1335","Chester-le-Street Town & Pelton Fell","E02004293","1st",4.9701234388487,2339,8294,59.9243240758223
"1336","Chester Boughton East","E02003804","1st",3.97541124981062,2121,6111,65.0533668762988
"1337","Chester Boughton West & Hoole","E02003802","1st",7.1851907956405,3912,8387,85.6705710699952
"1338","Chester City & Garden Quarter","E02003803","1st",9.03036137866857,5764,9749,92.6285914316193
"1339","Chester Handbridge Park","E02003807","1st",9.96121469102317,2185,7739,128.714494004693
"1340","Chester Road","E02001844","1st",12.8559435825783,2338,8677,148.16115688116
"1341","Chesterton & Knutton","E02006164","1st",5.90751593617202,2162,6161,95.8856668750531
"1342","Chestfield & South Tankerton","E02005014","1st",6.54294879617443,1341,7824,83.6266461678736
"1343","Chew, Bishop Sutton & East Harptree","E02003005","1st",2.35836693938258,1297,5734,41.1295245793962
"1344","Cheylesmore Daventry Road","E02001994","1st",8.94280233385327,2984,7752,115.361227216889
"1345","Chickerell & Chesil Bank","E02004280","1st",4.87424806925578,1425,7374,66.1004620186572
"1346","Chieveley, East Isley & Compton","E02003367","1st",2.11178939208026,1428,5377,39.2744912047658
"1347","Chigwell","E02004542","1st",7.38142043872235,1818,6029,122.431919700155
"1348","Chilbolton, Clatford & Barton Stacey","E02004821","1st",3.00747661932979,853,4423,67.9963061119102
"1349","Child Okeford & Iwerne Minster","E02004259","1st",4.48901039551588,1766,6496,69.1042240689021
"1350","Childs Hill","E02000064","1st",11.2440776106559,3363,6556,171.508200284562
"1351","Childwall East","E02001382","1st",4.41746435840227,1642,6240,70.7926980513185
"1352","Childwall West & Wavertree Green","E02001387","1st",5.76499223936961,1771,7090,81.3115971702343
"1353","Chillington, Torcross & Stoke Fleming","E02004199","1st",5.7337709975594,1048,5207,110.116593000949
"1354","Chilton","E02004338","1st",4.12206286437479,1685,6218,66.2924230359406
"1355","Chilwell West","E02005862","1st",4.52272878417115,2203,7109,63.6197606438479
"1356","Chilworth, Nursling & Rownhams","E02004828","1st",3.43005579579916,1502,6270,54.7058340637824
"1357","Chinatown, St James & Georgian Quarter","E02001383","1st",11.5225878494186,6102,9604,119.976966362126
"1358","Chinbrook","E02000683","1st",13.1140508577795,2960,6040,217.12004731423
"1359","Chineham","E02004680","1st",4.13339082918391,1989,6531,63.288789300014
"1360","Chingford Green East","E02000896","1st",15.3444283062089,2858,8405,182.563097039963
"1361","Chingford Green West","E02000895","1st",13.7068456498271,2899,7599,180.376966045889
"1362","Chingford Mount","E02000899","1st",12.7433437851469,3360,7882,161.676526073927
"1363","Chinnor & Tetsworth","E02005962","1st",4.18434713177404,1996,8493,49.2681871161432
"1364","Chippenham North","E02006652","1st",4.61761648786622,2537,8157,56.6092495754103
"1365","Chippenham Pewsham","E02006656","1st",2.67794833178421,1826,5873,45.5976218590876
"1366","Chippenham South & East","E02006654","1st",7.45650279299609,2563,8334,89.4708758458854
"1367","Chippenham West","E02006653","1st",5.51895883676776,2608,8467,65.181986970211
"1368","Chipping Norton","E02005993","1st",5.16202012125578,1703,6378,80.934777692941
"1369","Chipping Ongar","E02004530","1st",3.70447923759119,1661,5780,64.0913362905051
"1370","Chipping Sodbury","E02003097","1st",3.35642574644945,1352,5771,58.1602104739118
"1371","Chipstead & Netherne","E02006378","1st",7.96422152592966,2048,7444,106.988467570253
"1372","Chirton","E02001760","1st",4.65062545256414,2286,6338,73.3768610376166
"1373","Chislehurst East & Hoblingwell Wood","E02000136","1st",6.37463579996559,1636,5047,126.305444818022
"1374","Chislehurst North","E02000128","1st",6.78781741926811,2074,6526,104.011912645849
"1375","Chislehurst West & Elmstead","E02000133","1st",11.8106514739872,2619,9386,125.832638759719
"1376","Chiswick North East","E02000526","1st",13.3645352984876,3847,8797,151.921510725106
"1377","Chiswick North West","E02006791","1st",11.6854608870569,3647,7700,151.75923229944
"1378","Chiswick Park","E02006792","1st",14.998371412781,4878,9730,154.145646585622
"1379","Chiswick South East","E02000532","1st",14.1882180352025,3744,8983,157.945208006262
"1380","Chiswick South West","E02000533","1st",11.5025645318541,3462,8303,138.535041934893
"1381","Chobham & Windlesham","E02006416","1st",5.91002044803742,1888,7560,78.1748736512886
"1382","Chopwell & High Spen","E02001705","1st",5.97053916287427,1651,5936,100.581859212841
"1383","Chorley East","E02005197","1st",5.63147519366586,2094,6119,92.0326065315551
"1384","Chorley North","E02005194","1st",6.27815816714778,2054,7005,89.6239567044651
"1385","Chorley South West","E02005200","1st",6.17981499844923,2273,7296,84.7014117112011
"1386","Chorley Town & South","E02005198","1st",6.6415122611573,2417,8102,81.9737381036448
"1387","Chorley West","E02005196","1st",5.26861213553731,2019,8873,59.3780247440246
"1388","Chorleywood","E02004960","1st",3.98007550148213,1231,5007,79.4902237164397
"1389","Chorlton North","E02001073","1st",10.9087405516548,3438,9160,119.091054057367
"1390","Chorlton South","E02001077","1st",6.91916147280652,2656,7128,97.070166565748
"1391","Christchurch Park","E02006249","1st",7.52506671371238,2548,7930,94.8936533885547
"1392","Christchurch Town","E02004241","1st",10.985284079195,1964,8429,130.327252096275
"1393","Christleton, Guilden Sutton & Waverton","E02003805","1st",5.30142840387989,1350,5628,94.1973774676598
"1394","Chudleigh & Bovey Tracey","E02004204","1st",7.13743705335381,1939,8546,83.5178686327382
"1395","Church","E02005216","1st",5.39598619866284,1669,4564,118.229320741955
"1396","Church End","E02000046","1st",10.7618029476574,3255,7019,153.323877299579
"1397","Church End","E02000117","1st",39.3447215196225,7180,12517,314.330282972138
"1398","Church Fenton, Appleton & Wistow","E02005810","1st",4.11979217246156,1609,7885,52.248473969075
"1399","Church Hill South","E02006722","1st",3.71901562448191,1763,4506,82.5347453280495
"1400","Church Langley","E02004548","1st",6.78526770494025,2492,7227,93.8877501721357
"1401","Church Street","E02000968","1st",34.3459953226724,8641,15029,228.531474633524
"1402","Church Stretton","E02006042","1st",4.49459606029474,822,5370,83.6982506572577
"1403","Church Warsop & Meden Vale","E02005880","1st",2.55199180537436,1399,5304,48.1144759685965
"1404","Churchdown & Innsworth","E02004672","1st",5.29870612131438,2911,11263,47.0452465712011
"1405","Churchgate","E02004853","1st",5.75797636637652,2133,5835,98.6799720030252
"1406","Churchill","E02005949","1st",6.92780878397049,4282,7896,87.7382064839222
"1407","Churchtown","E02002634","1st",9.26249991597274,1820,7353,125.9689911053
"1408","Churston & Galmpton","E02003169","1st",7.16932054450337,989,6063,118.247081387158
"1409","Churton, Farndon & Malpas","E02003810","1st",9.08973201794589,2201,8417,107.99253912256
"1410","Churwell","E02002422","1st",3.41620941162669,1369,5491,62.2147042729319
"1411","Cinderford","E02004629","1st",6.78968955469526,2753,10983,61.8199904825208
"1412","Cippenham Green","E02003412","1st",9.08500549177773,3283,8478,107.159772254986
"1413","Cippenham Meadows","E02003414","1st",13.3116373328797,4808,10857,122.608799234408
"1414","Cirencester Central","E02004621","1st",6.96375166846784,2253,6259,111.259812565391
"1415","Cirencester East & Stratton","E02004620","1st",4.22200548184546,1897,7257,58.1783861353929
"1416","Cirencester South","E02004622","1st",3.8613767935148,1841,6161,62.6745137723551
"1417","City Centre & Arthur's Hill","E02001731","1st",10.7456643986252,21406,26333,40.8068370433495
"1418","City Centre & Trent Bridge","E02006904","1st",5.07751183123241,7962,10792,47.04884943692
"1419","City Centre East","E02006907","1st",6.02178014009928,3526,7151,84.2089237882713
"1420","City Centre North & Collyhurst","E02006902","1st",3.1461299967915,4735,7478,42.0718106016516
"1421","City Centre West","E02005590","1st",12.558105729059,5640,11782,106.587215490231
"1422","City Centre, Barbican & Sutton Harbour","E02003148","1st",8.98751672143024,7239,11578,77.6258137971173
"1423","City of London","E02000001","1st",14.933473631644,4885,9551,156.35507938063
"1424","Clacton Bocking's Elm","E02004585","1st",6.11515105395411,1920,7647,79.9679750745928
"1425","Clacton Central","E02004588","1st",9.15794776970007,2276,6563,139.53904875362
"1426","Clacton East","E02004586","1st",9.99776432211709,1938,7395,135.196272104356
"1427","Clacton North","E02004582","1st",7.12239709116945,1288,6295,113.143718684185
"1428","Clacton Rush Green","E02004587","1st",6.21609767733108,2045,6733,92.3228527748563
"1429","Clacton West","E02004589","1st",7.66522990576282,1769,6366,120.408889503029
"1430","Clanfield & Finchdean","E02004709","1st",5.38731981669399,1569,7423,72.5760449507476
"1431","Clapham Common North","E02000634","1st",12.0107315402655,4664,7813,153.727525153788
"1432","Clapham Common West","E02000931","1st",10.8079785449839,4983,9229,117.108880106013
"1433","Clapham Junction & East Hill","E02000934","1st",12.9790113749255,5988,10403,124.762197202014
"1434","Clapham North","E02000629","1st",12.8252381725184,6155,10474,122.448330843216
"1435","Clapham Old Town","E02000630","1st",11.5434316655312,4833,8547,135.058285545001
"1436","Clapham Park East & Streatham Hill North","E02000639","1st",18.1809852176395,5679,9591,189.562977975596
"1437","Clapham Park West","E02000640","1st",12.6011160697487,5020,9536,132.142576234781
"1438","Clapham South","E02000636","1st",10.1179198332681,4354,8153,124.10057442988
"1439","Clapham, Oakley & Thurleigh","E02003618","1st",5.29030200062127,1993,7568,69.9035676614861
"1440","Clapton Leaside","E02006918","1st",14.0375272612917,4542,7392,189.901613383275
"1441","Clarborough, Beckingham & Misterton","E02005836","1st",5.59630083657195,1619,7959,70.3141203238089
"1442","Clare, Cavendish & Wickhambrook","E02006282","1st",5.33423187303744,1186,5681,93.8960019897454
"1443","Clarence Park","E02004934","1st",7.69848546804521,2910,7224,106.568182005055
"1444","Clarendon Park & Stoneygate South","E02002856","1st",13.8053060216405,4997,11450,120.570358267603
"1445","Claughton North","E02001481","1st",7.22754127677277,1920,7346,98.3874391066264
"1446","Claughton South & Oxton North","E02001486","1st",9.88714662323525,1741,7160,138.088639989319
"1447","Clavering","E02002483","1st",6.75578181601059,2501,8580,78.7387158043192
"1448","Clay Cross","E02004116","1st",5.86529462605993,1824,7115,82.4356236972583
"1449","Claydon & Bramford","E02006272","1st",2.69263549628671,1267,6565,41.0150113676574
"1450","Claygate","E02006331","1st",6.06077321667344,1590,6562,92.3616765722865
"1451","Clayhall & Anglesey","E02004750","1st",6.06320169082558,1430,6434,94.236892925483
"1452","Clayhall North","E02000758","1st",7.71815438731876,2093,5796,133.163464239454
"1453","Clayhall South","E02006925","1st",17.3780874625174,4615,12480,139.247495693249
"1454","Clayton","E02002229","1st",4.89511697412397,2026,6739,72.6386255249142
"1455","Clayton-le-Moors & Huncoat","E02005213","1st",7.30457886842996,2883,9774,74.7347950524858
"1456","Clayton-le-Woods","E02005191","1st",4.89725476786862,1706,8071,60.6771746731337
"1457","Clayton & Langdale","E02006171","1st",5.26354756730749,2149,7777,67.6809511033495
"1458","Clayton Brook","E02005189","1st",4.22751502899393,1462,4614,91.6236460553517
"1459","Clayton Vale","E02001056","1st",9.33004026157517,3363,7714,120.949445962862
"1460","Cleadon & East Boldon","E02001789","1st",5.30648519963992,845,5094,104.1712838563
"1461","Cleadon Park","E02001780","1st",4.27616441460224,1378,5212,82.0445973638189
"1462","Cleator Moor, Frizington & Ennerdale","E02004003","1st",6.53179394406123,1875,10051,64.9865082485447
"1463","Cleckheaton","E02002275","1st",7.47025973653256,2366,7563,98.7737635400312
"1464","Cleethorpes Beacon Hill","E02002739","1st",4.57521784204003,1486,4979,91.8902960843548
"1465","Cleethorpes Haverstoe","E02002742","1st",4.3304519328866,1144,4674,92.649806009555
"1466","Cleethorpes North","E02002735","1st",3.93665478039255,1386,4389,89.6936609795522
